conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;
1983389692101099629,Wed Oct 29 16:00:12 +0000 2025,1,@salam4jari emang sebanyak itu jajaran pemerintah gada pakar yg bisa prediksi dampak mbg ya? kok tbtb banget umumin bahan pokok naik. sengaja ya maen naik-naikan?,1983564535689597406,,salam4jari,in,,0,0,0,https://x.com/undefined/status/1983564535689597406,1500273062541144066,;;;;;
1983486926670922066,Wed Oct 29 16:00:08 +0000 2025,4,@Jateng_Twit Alhamdulillah semua golongan ikut merasakan dahsyatnya program prabski Hidup MBG! https://t.co/wMZsm6bdO9,1983564518807552471,https://pbs.twimg.com/media/G4cJaj-aMAAbJJi.jpg,Jateng_Twit,in,,0,1,1,https://x.com/undefined/status/1983564518807552471,922327453,;;;;;
1983254981449748623,Wed Oct 29 15:59:40 +0000 2025,0,@tanyakanrl Aku enggak. Dulu awal mbg mau realise aku sempet ditawarin temen ku buat jdi kepala sppg kbutlan kerabat dia yg jdi yayasan nya. Tpi aku gamau krna 1. Blm tau program ini sejauh apa 2. Gamau jam tidur ku kacau 3. Kata dia ga boleh resign (sdngkan aku mau coba cpns kedepannya),1983564398120550621,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1983564398120550621,1236557157128007682,;;;;;
1983564060500148540,Wed Oct 29 15:58:19 +0000 2025,0,bisa gak stop MBG program gak jelas,1983564060500148540,,,in,,0,0,0,https://x.com/undefined/status/1983564060500148540,1623443024,;;;;;
1983564038576492672,Wed Oct 29 15:58:14 +0000 2025,1,Monitoring MBG SPPG Mitra Mandiri berjalan lancar di Teluk Nibung Tanjung Balai. 3.699 penerima manfaat mendapatkan makanan bergizi. Situasi aman dan kondusif. #MakanBergizi #TanjungBalai https://t.co/fFOb8thpsJ,1983564038576492672,https://pbs.twimg.com/media/G4cI-shawAAoNx7.jpg,,in,,0,0,0,https://x.com/undefined/status/1983564038576492672,1852436707796545536,;;;;;
1983563965281046870,Wed Oct 29 15:57:56 +0000 2025,0,Udahlah mbg ni ya Allah Anak orang dan guru-guru jadi korban,1983563965281046870,,,in,,0,0,0,https://x.com/undefined/status/1983563965281046870,1489872191441158144,;;;;;
1983550855451381772,Wed Oct 29 15:57:53 +0000 2025,0,@speciours Maaf ya kak soalnya tempat mknnya kyk ompreng MBG hehe Tp kamu keren bs masak buat bekal yg kyk gitu,1983563951649759393,,speciours,in,,0,0,0,https://x.com/undefined/status/1983563951649759393,129225379,;;;;;
1983563843939807266,Wed Oct 29 15:57:27 +0000 2025,0,MBG digembosi LBP Pertamina ETANOL digembosi BAHLIL Kok masih belom sadar² sih pak @prabowo @bang_dasco @Gerindra,1983563843939807266,,,in,,0,0,0,https://x.com/undefined/status/1983563843939807266,933278349228568577,;;;;;
1983531298737287224,Wed Oct 29 15:56:19 +0000 2025,0,@kim_inisan Semoga suatu saat bisa membaik ya urusan mbg iniii,1983563555325526291,,kim_inisan,in,,0,0,0,https://x.com/undefined/status/1983563555325526291,781899412968615936,;;;;;
1983528800559448528,Wed Oct 29 15:56:08 +0000 2025,0,@gadiajax buka dapur mbg,1983563509184262344,,gadiajax,in,,0,0,0,https://x.com/undefined/status/1983563509184262344,1103543636866691072,;;;;;
1983486926670922066,Wed Oct 29 15:55:43 +0000 2025,0,@Jateng_Twit Kalau diperhatikan daerah keracunan ini semacam sekolah minim akses cctv in out ya? Jadi ga kelihatan siapa siapa saja yg anter dan wara wiri sekitar mbg disalurkan,1983563405819523315,,Jateng_Twit,in,,0,0,0,https://x.com/undefined/status/1983563405819523315,3006279013,;;;;;
1983507847477694517,Wed Oct 29 15:55:38 +0000 2025,2,@mochiipo Semoga suatu saat kenyataan ya kak mbg bisa lebih baik lebih aman lebih sesuai dan lebih menarik lagi untuk dikonsum huhu,1983563383224914201,,mochiipo,in,,0,1,0,https://x.com/undefined/status/1983563383224914201,781899412968615936,;;;;;
1983563372634501495,Wed Oct 29 15:55:35 +0000 2025,0,Ooo gitu berarti mbg itu buat memperkerjakan polisi yang pengganguran ,1983563372634501495,,,in,,0,0,0,https://x.com/undefined/status/1983563372634501495,1783195236975718401,;;;;;
1983494065736896902,Wed Oct 29 15:53:31 +0000 2025,0,@amitafhs HAHAHAHA KAK semoga ya mbg lebih baik kedepannya huhu,1983562852829913269,,amitafhs,in,,0,1,0,https://x.com/undefined/status/1983562852829913269,781899412968615936,;;;;;
1983534283865416183,Wed Oct 29 15:52:42 +0000 2025,0,@tempodotco Kalo di tiktok mah beda responnya tiktok tuh isi komennya lapangan kerja banyak akibat mbg wkwk,1983562647892070522,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1983562647892070522,1043176230097367041,;;;;;
1983562131959407089,Wed Oct 29 15:50:39 +0000 2025,0,Tanpa MBG saja volume food waste kita tertinggi seasia tenggara.,1983562131959407089,,,in,,0,0,0,https://x.com/undefined/status/1983562131959407089,166945219,;;;;;
1983174064769544318,Wed Oct 29 15:50:09 +0000 2025,0,@Hilmi28 Kuliner Prindavan membayangi MBG? Bikin ngakak ajee,1983562006780399870,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1983562006780399870,1307826098609115136,;;;;;
1983561738462412824,Wed Oct 29 15:49:05 +0000 2025,0,Standar gizi tinggi lewat sertifikasi bahan dan pengujian rutin Kerja Nyata MBG siapkan nutrisi esensial untuk prestasi akademik dan fisik anak #LanjutkanMBG berani bermimpi besar #MAYATVAWARDS202 #PondPhuwinFanconLIVE https://t.co/rv05O6x6eD,1983561738462412824,https://pbs.twimg.com/media/G4cG4gjasAEFfHV.jpg,,in,,0,0,0,https://x.com/undefined/status/1983561738462412824,2252585017,;;;;;
1982574248615923950,Wed Oct 29 15:48:26 +0000 2025,0,@tanyakanrl G abis pikir lg guru salah ngejelasin ke siswanya bakalan salah kaprah 7 turunan. Sedangkan pada keracunan MBG siapa yg disalahin? Kocak kovak,1983561574620041396,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1983561574620041396,1361107393556307968,;;;;;
1983561510023827789,Wed Oct 29 15:48:11 +0000 2025,7,476 siswa SMKN 1 Saptosari &amp; 186 siswa SMPN Saptosari Gunungkidul mengalami gejala mual muntah &amp; diare bbrp jam stlh konsumsi MBG. Siswa2 tsb mendapat perawatan di Puskesmas &amp; RSUD Saptosari. Sebagian menjalani observasi intensif Apa ya biang masalahnya kok masih aja terjadi? https://t.co/zRFg2lzWGf,1983561510023827789,https://pbs.twimg.com/ext_tw_video_thumb/1983561450980573184/pu/img/s42JMv3qXlN2oMqO.jpg,,in,,2,2,5,https://x.com/undefined/status/1983561510023827789,545264533,;;
1892124139789389830,Wed Oct 29 15:47:37 +0000 2025,0,@prabowo @OmbudsmanRI137 @DPR_RI @BPOM_RI @komnas_anak @DPDRI @bpkri @KemenkesRI @BPKN_RI @riekediahp @cakimiNOW @KPAI_official @KPK_RI @Abe_Mukti @Kemdikdasmen @KejaksaanRI @kpp_pa @setkabgoid @KemensetnegRI @KemenkeuRI @idai_tweets @MBG_Watch Keracunan #MBG di gunung kidul per 29/10/2025 total 695 orang (SMP &amp; SMK) 10 diantaranya guru. https://t.co/Xxyo09smHe,1983561369690722600,https://pbs.twimg.com/amplify_video_thumb/1983560962201538560/img/rYKW3H5AeWemjPv1.jpg,shintaeffendi,in,,0,0,0,https://x.com/undefined/status/1983561369690722600,46523425,;;;;
1983506627161407628,Wed Oct 29 15:47:16 +0000 2025,14,@afrkml Pemerintah tuh memang niat bikin orang mati di usia muda. Gara-gara vaksin covid ngaco gue jadi kena sakit kejang berkepanjangan. Ini lagi MBG ngawur... Sementara BPJS dipersulit. Kayak... Ah udahlah... Asu..,1983561278816919565,,afrkml,in,,0,1,0,https://x.com/undefined/status/1983561278816919565,1603550496488554497,;;;;;
1983561144615997731,Wed Oct 29 15:46:44 +0000 2025,4,MBG (MAKANAN BERBELATUNG GRATIS) #Ngik https://t.co/BWKQnpp8tB,1983561144615997731,https://pbs.twimg.com/media/G4cGODJbgAAi5_m.jpg,,in,,1,0,1,https://x.com/undefined/status/1983561144615997731,257090687,;;;;;
1983422116340047928,Wed Oct 29 15:45:22 +0000 2025,0,@vanillalatte_0_ MBG nya enak bget,1983560800959975629,,vanillalatte_0_,in,,0,0,0,https://x.com/undefined/status/1983560800959975629,1496857329731452929,;;;;;
1983560794102247555,Wed Oct 29 15:45:20 +0000 2025,0,mau nangis demi allah kasian yang kejangkit MBG ,1983560794102247555,,,in,,0,0,0,https://x.com/undefined/status/1983560794102247555,1969771764,;;;;;
1983559808100991047,Wed Oct 29 15:43:03 +0000 2025,0,liat aja di tiktok banyak bgt yang mengagungkan proker MBG. mereka berterima kasih sama wowok padahal kalau dikaji lebih dalam ya wowok ini kaya mertuanya mau menanamkan citra baik padahal yang kena imbasnya juga banyak,1983560218220069360,,cwopyi,in,,0,0,0,https://x.com/undefined/status/1983560218220069360,1969771764,;;;;;
1983519336213229797,Wed Oct 29 15:42:45 +0000 2025,0,@dmarvine Mungkin mau cobain sampel MBG,1983560142609379511,,dmarvine,in,,0,0,0,https://x.com/undefined/status/1983560142609379511,1300482729264345088,;;;;;
1983486926670922066,Wed Oct 29 15:41:49 +0000 2025,0,@Jateng_Twit Agak was was ya bund sy tiap hari makan mbg,1983559909322170395,,Jateng_Twit,in,,0,0,0,https://x.com/undefined/status/1983559909322170395,985166615946805248,;;;;;
1983559822479081914,Wed Oct 29 15:41:29 +0000 2025,0,Ngakak banget Ya Allah ini ada yang lemes ada yang engga jangan-jangan jatah MBG nya ga merata ,1983559822479081914,,,in,,0,0,0,https://x.com/undefined/status/1983559822479081914,1318905361563148291,;;;;;
1983559530018664783,Wed Oct 29 15:40:19 +0000 2025,0,Program MBG gak ngasal banyak mekanisme dan SOP agar sesuai https://t.co/bZjXU1sPfW,1983559530018664783,https://pbs.twimg.com/media/G4cE36Ka8AA0MwW.jpg,,in,,0,0,0,https://x.com/undefined/status/1983559530018664783,1018878157,;;;;;
1983538757698736138,Wed Oct 29 15:36:35 +0000 2025,0,@nishnnoya ak mbg,1983558590171680921,,nishnnoya,in,,0,0,0,https://x.com/undefined/status/1983558590171680921,1324332885751468033,;;;;;
1983558565857296668,Wed Oct 29 15:36:29 +0000 2025,1,Mendingan gemukin jendral MBG dari pada buat melunasi utang whoosh. #Eh gitu ya? Tapi ya masa iya udah di bangun bagus2 trus di bongkar? Jumlah penumpang harian memang masih di bawah target break even point tapi kalo udah lunas atleast masih mending daripada menanggung 2 beban?,1983558565857296668,,,in,,0,1,0,https://x.com/undefined/status/1983558565857296668,1465533351683497986,;;;;;
1983558565626613943,Wed Oct 29 15:36:29 +0000 2025,0,Demi Allah klo anak gw sekolah dan kedapetan mbg gak bakal gw bolehin makan. Kalo gak boleh bawa makanan dari luar yaudah biarin. Mending kelaperan sampe pulang drpd harus keracunan,1983558565626613943,,,in,,0,0,0,https://x.com/undefined/status/1983558565626613943,777542558,;;;;;
1983493614216098013,Wed Oct 29 15:36:25 +0000 2025,0,@prabowo Pak presiden saya ingin ikut mensukseskan program bapak membuat dapur MBG tapi susah sekali untuk avrobe titiknya padahal daerah terpencil mohon bantuannya pak..,1983558548409012718,,prabowo,in,,0,0,0,https://x.com/undefined/status/1983558548409012718,1006077723205234688,;;;;;
1983196565117514083,Wed Oct 29 15:35:38 +0000 2025,0,@Emmmmiir @unmagnetism ancen cah cilik rak keduman MBG https://t.co/jIyLIVrZvt,1983558351482245547,https://pbs.twimg.com/media/G4cDzWfboAEsTmN.jpg,Emmmmiir,in,,0,0,0,https://x.com/undefined/status/1983558351482245547,1711946468100329472,;;;;;
1983487454624825412,Wed Oct 29 15:35:12 +0000 2025,0,@Mdy_Asmara1701 NTAR LAGI JAWABANNYA... TENANG... ADA MBG ,1983558243189444940,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1983558243189444940,1351056505093689345,;;;;;
1983361345274949910,Wed Oct 29 15:33:56 +0000 2025,0,@lily_____h Aaa andai mbg bisa buktiin bakal lebih baik pasti semua orang seseneng itu ngerespon dan nikmatinnya yaa,1983557925026341311,,lily_____h,in,,0,1,0,https://x.com/undefined/status/1983557925026341311,781899412968615936,;;;;;
1983517186636538151,Wed Oct 29 15:32:52 +0000 2025,0,@CNNIndonesia Keracunan MBG tentunya menjadi keprihatinan kita semua dukungan harus diberikan kepada BGN yang terus Kerja Nyata agar #LanjutkanMBG bisa terbebas dari berbagai persoalan dan dampak buruk,1983557653768073308,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1983557653768073308,1372382450878275593,;;;;;
1983361345274949910,Wed Oct 29 15:32:48 +0000 2025,0,@souzzume Huhu bukan semoga ya mbg bisa lebih baik kedepannyaa,1983557640241455538,,souzzume,in,,0,1,0,https://x.com/undefined/status/1983557640241455538,781899412968615936,;;;;;
1983201655207370860,Wed Oct 29 15:32:48 +0000 2025,0,@narkosun__ Sblom ada MBG TTP GAK KBAYAR TU,1983557639096434763,,narkosun__,in,,0,0,0,https://x.com/undefined/status/1983557639096434763,1598390969560600577,;;;;;
1983557632385503436,Wed Oct 29 15:32:46 +0000 2025,0,Just fking stop this mbg shit. Keracunan udah sampai nyerang saraf kayak gini udah fatal banget kalau di luar negeri pasti sudah diberhentikan. Mau berapa puluh ribu anak Indonesia lagi yang harus jadi korban ego mu pak? @prabowo,1983557632385503436,,,in,,0,0,0,https://x.com/undefined/status/1983557632385503436,1710122104648331264,;;;;;
1983557438357008554,Wed Oct 29 15:32:00 +0000 2025,2,Siswa &amp; guru sudah berarti tinggal Kepsek yg blm keracunan MBG ya apakah akan menyusul segera? Kpd semua Kepsek jika MBG sdh masuk ke sekolahnya lebih hati cuci tangan bersih periksa makanan dgn baik tanya kapan dimasak perhatikan apakah ada ulat belatung atau jangkrik!,1983557438357008554,,,in,,0,0,1,https://x.com/undefined/status/1983557438357008554,1696076720053587968,;;;;
1983526809699577915,Wed Oct 29 15:30:23 +0000 2025,0,@ARSIPAJA Salah Ortunya....Udah tau berbahaya masih boleh nguntal....bukan salah MBG,1983557030272200942,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1983557030272200942,1502368658290769920,;;;;;
1983556996629668139,Wed Oct 29 15:30:15 +0000 2025,0,mbg gak ada udah2 nya tiap saat ada aja berita keracunan zzz ketua nya gmn sih ... (sebagian kata hilang),1983556996629668139,,,in,,0,1,0,https://x.com/undefined/status/1983556996629668139,1676310118458339328,;;;;;
1983183441194828228,Wed Oct 29 15:29:45 +0000 2025,8,@LatterstoAster @BaseBDG Yaa Allah cepet sembuh yaa dek ampe kejang gitu lgsg keinget ponakanku.. @prabowo nih MBG hasil omon omon lu!!!,1983556870347559134,,LatterstoAster,in,,0,0,1,https://x.com/undefined/status/1983556870347559134,1117378462287683584,;;;;;
1983556788122517684,Wed Oct 29 15:29:25 +0000 2025,0,i just started to cook again. biar si bungsu bawa bekal. gue masakin yang dia suka. plus masukin 2 pisang ke tas makan nya. pulang ngantor dia baru komen pisangnya ga aku makan. kebanyakan bawainnya kayak mbg aja ,1983556788122517684,,,in,,0,0,0,https://x.com/undefined/status/1983556788122517684,1978588673441677312,;;;;;
1983325559922082242,Wed Oct 29 15:29:20 +0000 2025,0,@Urrangawak Preeet MBG Program taik Barang busuk dipoles bagaimana pun tetap bau dan menjijikkan,1983556765716492684,,Urrangawak,in,,0,0,0,https://x.com/undefined/status/1983556765716492684,1324247400802738178,;;;;;
1983078203456663957,Wed Oct 29 15:27:37 +0000 2025,0,@iwanfals Salah satu ide bagus @prabowo supaya tidak ada bisnis MBG dan tidak ada pagi kasus keracunan,1983556332881093095,,iwanfals,in,,0,0,0,https://x.com/undefined/status/1983556332881093095,319623221,;;;;;
1983556325771780564,Wed Oct 29 15:27:35 +0000 2025,2,Ini pejabat2 yang masih memaksakan mbg demi muasin ego mereka fix sih sakaratul mautnya susah,1983556325771780564,,,in,,0,0,0,https://x.com/undefined/status/1983556325771780564,1755215079929442304,;;;;;
1983467651981574316,Wed Oct 29 15:26:22 +0000 2025,0,@tanyarlfes Kek gini mah mencium aroma MBG yg dibagikan aja kek nya udah ko'it semua murid2 nya ,1983556019629515054,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1983556019629515054,1595741413920342022,;;;;;
1983433748743065775,Wed Oct 29 15:26:21 +0000 2025,0,@Mia_Kyushu @prabowo Kirain korban begal ternyata korban keracunan MBG. ,1983556015951163742,,Mia_Kyushu,in,,0,0,0,https://x.com/undefined/status/1983556015951163742,1603565032058417153,;;;;;
1983555848573272335,Wed Oct 29 15:25:41 +0000 2025,0,Juknis baru MBG atur SPPG wajib masak pakai air galon Kerja Nyata ini adalah standar baru untuk menjamin kebersihan dan keamanan pangan #LanjutkanMBG berani bermimpi besar #MAYATVAWARDS202 #PondPhuwinFanconLIVE https://t.co/mdCYnkWwwj,1983555848573272335,https://pbs.twimg.com/media/G4cBhVdbgAAVZou.jpg,,in,,0,0,0,https://x.com/undefined/status/1983555848573272335,1746987223373746176,;;;;;
1983555742486647280,Wed Oct 29 15:25:16 +0000 2025,0,MBG kini utamakan kualitas bergizi bukan sekadar kuantitas Kerja Nyata ini jadi pondasi kuat untuk cetak generasi emas Indonesia #LanjutkanMBG berani bermimpi besar #MAYATVAWARDS202 #PondPhuwinFanconLIVE https://t.co/FLM4aAvgwx,1983555742486647280,https://pbs.twimg.com/media/G4cBbUzawAEhM4D.jpg,,in,,0,0,0,https://x.com/undefined/status/1983555742486647280,1746987223373746176,;;;;;
1983555667379261479,Wed Oct 29 15:24:58 +0000 2025,0,sampe kapan ya pemerintah tutup mata udh sebanyak ini yg jd korban kenapa masih aja dilanjut sih mbg mbg itu....?,1983555667379261479,,,in,,0,0,0,https://x.com/undefined/status/1983555667379261479,1312684342888419335,;;;;;
1983540365069263132,Wed Oct 29 15:24:27 +0000 2025,0,@knfrlh @tapibecanda_ dpt mbg ya kak,1983555538756763822,,knfrlh,in,,0,1,0,https://x.com/undefined/status/1983555538756763822,1528064291982651398,;;;;;
1983506695998537809,Wed Oct 29 15:23:13 +0000 2025,0,@getokatanya @C_JessiJKT48 @A_FionyJKT48 @Freya_JKT48 Kebanyakan makan MBG nih orang Goblok bgt kyk bahlil ,1983555228936163797,,getokatanya,in,,0,0,0,https://x.com/undefined/status/1983555228936163797,1133398232,;;;;;
1983470876969595217,Wed Oct 29 15:23:01 +0000 2025,0,@BdgBergerakID Persoalan keracunan MBG menjadi fokus pemerintah untuk diperbaiki di semua sektor pelaksanaan agar #LanjutkanMBG bisa berjalan dengan zero error dan zero defect.,1983555177505575205,,BdgBergerakID,in,,0,1,0,https://x.com/undefined/status/1983555177505575205,921119965,;;;;;
1983555128952291610,Wed Oct 29 15:22:50 +0000 2025,0,duit mbg yuk bisa yuk kesini aja,1983555128952291610,,,in,,0,0,0,https://x.com/undefined/status/1983555128952291610,1372495584,;;;;;
1983353091937513529,Wed Oct 29 15:22:48 +0000 2025,0,@fauz11ukman @ARSIPAJA Utang nya itu ada bunga gak sih? Yakin gak mbg tidak ada kecurangan orang dalam?,1983555124082712994,,fauz11ukman,in,,0,1,0,https://x.com/undefined/status/1983555124082712994,561081161,;;;;;
1983555123571036548,Wed Oct 29 15:22:48 +0000 2025,0,Kedisiplinan dalam menerapkan juknis baru menjadi cermin komitmen Kerja Nyata seluruh pelaksana program MBG #LanjutkanMBG FILMRACHA MAYA AWARDS #BOYNEXTDOOR14thWin Mohan &amp; Aqeela ZNN AT MAYA25 https://t.co/vadgDhE2mH,1983555123571036548,https://pbs.twimg.com/media/G4cA3USbUAAKAM0.jpg,,in,,0,0,0,https://x.com/undefined/status/1983555123571036548,891092858702241792,;;;;
1983486813273727300,Wed Oct 29 15:21:38 +0000 2025,0,@kompascom Gara2 cm di kasih makan MBG kaleee ,1983554829718098010,,kompascom,in,,0,0,0,https://x.com/undefined/status/1983554829718098010,141145197,;;;;;
1983501568524919043,Wed Oct 29 15:20:38 +0000 2025,1,@akuratco Gara2 di kasih makan MBG kali ,1983554575937548762,,akuratco,in,,0,0,0,https://x.com/undefined/status/1983554575937548762,141145197,;;;;;
1983554318918885851,Wed Oct 29 15:19:36 +0000 2025,0,Polda Riau membangun 15 dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk mendukung program Makan Bergizi Gratis (MBG). Selengkapnya: https://t.co/lc1vDZiFEu #im_nusantara #PoldaRiau #MakanBergiziGratis #SPPG #Pekanbaru #ProgramPemerintah #LapanganKerja https://t.co/RN0PIEGztG,1983554318918885851,https://pbs.twimg.com/media/G4cAJAbagAAGzia.jpg,,in,,0,0,0,https://x.com/undefined/status/1983554318918885851,1867165370047725568,;;;;;
1983183441194828228,Wed Oct 29 15:19:23 +0000 2025,0,@LatterstoAster @BaseBDG NIH PEMERINTAH EGOIS BANGET AJG LU LIAT ORANG GEGARA MBG BEGINI JADI MENDERITA DAN SAKIT NYA YANG DI DAPET JUGA BUKAN SAKIT REMEH YA AJG,1983554264065806478,,LatterstoAster,in,,0,0,0,https://x.com/undefined/status/1983554264065806478,1815194314487771136,;;;;;
1983298529818034436,Wed Oct 29 15:19:20 +0000 2025,0,@MurtadhaOne1 Program MBG patut di cek pasti banyak dimkaan orang dalam,1983554251789131963,,MurtadhaOne1,in,,0,0,0,https://x.com/undefined/status/1983554251789131963,561081161,;;;;;
1983553500417343626,Wed Oct 29 15:19:12 +0000 2025,7,@tvindonesiawkwk Pertamina dan MBG yang ngurus orang-orang aneh.,1983554215864873032,,tvindonesiawkwk,in,,0,0,0,https://x.com/undefined/status/1983554215864873032,1061454508172034048,;;;;;
1983554083983384729,Wed Oct 29 15:18:40 +0000 2025,0,Pelajar Korban Keracunan MBG Masih Dirawat di Puskesmas Cibodas https://t.co/ZptUjS2v12 SPPG Polri Rabu Pagiii #cirebon,1983554083983384729,,,in,,0,0,0,https://x.com/undefined/status/1983554083983384729,1791843584666464256,;;;;;
1983457069115359289,Wed Oct 29 15:18:19 +0000 2025,8,@bluesunkiss_ Yaampun anak org loh ini yg di rawat dr kecil penuh kasih sayang. Lalu diracuni MBG demi ambisi politik. Ya Allah sudahi kezaliman ini ,1983553993348636803,,bluesunkiss_,in,,0,0,0,https://x.com/undefined/status/1983553993348636803,52708585,;;;;;
1983553964491899138,Wed Oct 29 15:18:12 +0000 2025,0,kapitalis birokrat emoh maunya tambang sama babat hutan. bancakan proyek kek mbg dll ga ada tuh tarik inpostor buat bikin pabrik. kcic ae jadi bancakan https://t.co/LDzUkak4rF,1983553964491899138,https://pbs.twimg.com/media/G4b_0bqbMAA4vlq.jpg,,in,,0,0,0,https://x.com/undefined/status/1983553964491899138,494037302,;;;;;
1983510276852113712,Wed Oct 29 15:18:06 +0000 2025,0,@dnlmk99 WKWKW MBG (MAKAN BEKAL GUE),1983553940773023870,,dnlmk99,in,,0,1,0,https://x.com/undefined/status/1983553940773023870,1433806375667175425,;;;;;
1983553495509966938,Wed Oct 29 15:16:20 +0000 2025,0,Terimakasih ganteng! Menu mbg kita besok spaghetti aglio olio with daging wahyu,1983553495509966938,,,in,,0,0,0,https://x.com/undefined/status/1983553495509966938,2240632825,;;;;;
1983553453852164175,Wed Oct 29 15:16:10 +0000 2025,0,Melalui keterbukaan informasi dan laporan publik MBG menegaskan komitmen Kerja Nyata dalam membangun kepercayaan masyarakat #LanjutkanMBG FILMRACHA MAYA AWARDS #BOYNEXTDOOR14thWin Mohan &amp; Aqeela ZNN AT MAYA25 https://t.co/UBOure3gcQ,1983553453852164175,https://pbs.twimg.com/amplify_video_thumb/1983553308876066816/img/h0Yj3h0XDpVuAeO-.jpg,,in,,0,0,0,https://x.com/undefined/status/1983553453852164175,2988475404,;;;;
1983553245936328892,Wed Oct 29 15:15:21 +0000 2025,0,MBG memastikan setiap dana publik dikelola dengan integritas tinggi melalui sistem pengawasan berlapis inilah wujud Kerja Nyata yang sesungguhnya #LanjutkanMBG FILMRACHA MAYA AWARDS #BOYNEXTDOOR14thWin Mohan &amp; Aqeela ZNN AT MAYA25 https://t.co/DHadJc4It9,1983553245936328892,https://pbs.twimg.com/media/G4b_KMPaQAAzV0j.jpg,,in,,0,0,0,https://x.com/undefined/status/1983553245936328892,2988475404,;;;;
1983553230245408924,Wed Oct 29 15:15:17 +0000 2025,0, hanya 0 00000X% masih sedikit dari jumlah total MBG yang direncanakan ,1983553230245408924,,,in,,0,0,0,https://x.com/undefined/status/1983553230245408924,751315441671237633,;;;;;
1983553157453287437,Wed Oct 29 15:15:00 +0000 2025,0,Transparansi dan akuntabilitas menjadi bukti nyata bahwa Kerja Nyata MBG dijalankan dengan penuh tanggung jawab #LanjutkanMBG FILMRACHA MAYA AWARDS #BOYNEXTDOOR14thWin Mohan &amp; Aqeela ZNN AT MAYA25 https://t.co/TMUGLpX0Qa,1983553157453287437,https://pbs.twimg.com/media/G4b_FDMaAAAVTfd.jpg,,in,,0,0,0,https://x.com/undefined/status/1983553157453287437,2988475404,;;;;
1983551268028367181,Wed Oct 29 15:12:10 +0000 2025,1,@salam4jari belajar dari tragedi kanjuruhan kayaknya pemerintah juga perlu buat surat edaran misalnya terjadi kerusuhan distadion mati jangan menuntut... MBG tergantung *S&amp;K,1983552447915471289,,salam4jari,in,,0,0,0,https://x.com/undefined/status/1983552447915471289,1965220862963109888,;;;;
1983467651981574316,Wed Oct 29 15:11:20 +0000 2025,0,@tanyarlfes maksud lu apa ajak prindapan bikin mbg??????,1983552238426742963,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1983552238426742963,1924635735346585600,;;;;;
1983551950496084246,Wed Oct 29 15:10:12 +0000 2025,0,Dari awal aing gak setuju dengan MBG karna memang masih banyak hal yang perlu dibenahi di negeri ini salah satunya adalah pemerataan layanan di pelosok. Entah itu sekolah rumah sakit listrik jalan dll Gak kebayang sakit doang harus kek gini.,1983551950496084246,,,in,,0,1,0,https://x.com/undefined/status/1983551950496084246,1199703637959643136,;;;;;
1983459832574386333,Wed Oct 29 15:09:23 +0000 2025,0,@Haidwangg wkwkwkwwkwk ayo bikin kamu ver ikan hiu mbg ,1983551745751155079,,Haidwangg,in,,0,0,0,https://x.com/undefined/status/1983551745751155079,3392623815,;;;;;
1983499767230480577,Wed Oct 29 15:09:04 +0000 2025,0,@mazzini_gsp Dijual lagi ke luar negeri. Uangnya buat danai MBG,1983551664494911873,,mazzini_gsp,in,,0,0,0,https://x.com/undefined/status/1983551664494911873,891574249533480960,;;;;;
1983551614846927359,Wed Oct 29 15:08:52 +0000 2025,0,jadi khawatir bgt sama adekku soalnya di sekolahnya udh kebagian mbg,1983551614846927359,,,in,,0,0,0,https://x.com/undefined/status/1983551614846927359,1262632688458108929,;;;;;
1983551268028367181,Wed Oct 29 15:07:29 +0000 2025,28,Dalam surat itu terdapat poin yang menyebutkan bahwa orang tua atau wali murid bersedia tidak menempuh jalur hukum apabila terjadi gangguan kesehatan atau keracunan akibat makanan MBG. https://t.co/q1lkWh40Rl,1983551268028367181,,,in,,1,3,14,https://x.com/undefined/status/1983551268028367181,1752301333263392769,;;;;;
1983551161937592665,Wed Oct 29 15:07:04 +0000 2025,0,Transparansi dan akuntabilitas adalah pilar utama Kerja Nyata MBG dikelola dengan integritas penuh #LanjutkanMBG berani bermimpi besar #MAYATVAWARDS202 #PondPhuwinFanconLIVE https://t.co/HTeZJ35wdN,1983551161937592665,https://pbs.twimg.com/media/G4b9QTLbMAAlmKw.jpg,,in,,0,0,0,https://x.com/undefined/status/1983551161937592665,789448408624799744,;;;;;
1983486813273727300,Wed Oct 29 15:06:54 +0000 2025,0,@kompascom Duo Duta MBG,1983551123035422843,,kompascom,in,,0,0,0,https://x.com/undefined/status/1983551123035422843,1586185681310662658,;;;;;
